id,section_id,code,language,order
35ba2872-6c3c-483b-bf5c-f9ea68ca6491,76a1445d-7e9a-59c8-92a9-bdf9a3f2ecdb,"{     name: ""quentin"",     age: 29,     job: ""growth"" }",unknown,1
26b2d55f-1e7e-4df4-b878-02101eed5704,04d8308c-773d-5349-8a31-79d86fc8520c,"{     name: ""quentin"",     age: 29,     job: ""growth"" }",unknown,1
e997b5e7-b981-442f-9c1a-2b52cf51187c,5aa7e9cb-2093-55bc-9db0-7369de413d06,"[     {         ""type"": ""typo"",         ""name"": ""Typography/Heading 1"",         ""fontSize"": ""64px"",         ""lineHeight"": ""72px"",         ""fontWeight"": ""Medium""     },     {         ""type"": ""typo"",         ""name"": ""Typography/Heading 2"",         ""fontSize"": ""48px"",         ""lineHeight"": ""56px"",         ""fontWeight"": ""Semi Bold""     },     {         ""type"": ""typo"",         ""name"": ""Typography/Heading 3"",         ""fontSize"": ""32px"",         ""lineHeight"": ""40px"",         ""fontWeight"": ""Medium""     } ]",unknown,1
5897150e-a06f-44cb-b19c-f67fbefac165,f166f812-43e7-5c0b-a690-86acd0fd9188,"[     {         ""type"": ""color"",         ""name"": ""Light/Background/bg"",         ""value"": ""#ffffff""     },     {         ""type"": ""color"",         ""name"": ""Light/Background/bg-secondary"",         ""value"": ""#f7f7f7""     },     {         ""type"": ""color"",         ""name"": ""Light/Background/bg-tertiary"",         ""value"": ""#ebebeb""     } ]",unknown,1
d81b8db4-6feb-4a4e-adc6-3b87e669da56,0ed99cf2-064d-587a-9b4c-3c56c58bc07d,"{   ""title"": ""Festival"",   ""description"": ""Test Our annual festival is back, promising an array of activities for every age and interest. From thrilling amusement rides and live performances to a marketplace brimming with handcrafted goods, there's joy and discovery around every corner. Learn from artisans during workshops, indulge in diverse culinary delights, and immerse yourself in the festive atmosphere that celebrates our community's spirit."",   ""image"": ""https://xeo6-2sgh-ehgj.n7.xano.io/vault/UUJkO96O/eQbZuT4a7I7Iks60ScIyEXlKZ-s/u16buw../hanny-naibaho-aWXVxy8BSzc-unsplash.jpg"",   ""keywords"": ""festival music live"" }",unknown,1
c8c8a5cb-92e3-4fe9-860c-ce5082635f80,5185dab3-7da1-538b-8d46-ffe6f896eaa5,"export const config = {   domainSource: ""https://f69a71f6-9fd8-443b-a040-78beb5d404d4.weweb-preview.io"", // Your WeWeb app preview link   patterns: [       {           pattern: ""/event/[^/]+"",           metaDataEndpoint: ""https://xeo6-2sgh-ehgj.n7.xano.io/api:8wD10mRd/event/{id}/meta""       },       {           pattern: ""/team/profile/[^/]+"",           metaDataEndpoint: ""https://xeo6-2sgh-ehgj.n7.xano.io/api:LjwxezTv/team/profile/{profile_id}/meta""       }       // Remove or add more patterns and their metadata endpoints as needed   ] };",unknown,1
f31b98b0-79b2-49da-a1cc-0180c4b03c54,5185dab3-7da1-538b-8d46-ffe6f896eaa5,"export const config = {   domainSource: ""https://f69a71f6-9fd8-443b-a040-78beb5d404d4.weweb-preview.io"", // Your WeWeb app preview link   patterns: [       {           pattern: ""/event/[^/]+"",           metaDataEndpoint: ""https://xeo6-2sgh-ehgj.n7.xano.io/api:8wD10mRd/event/{id}/meta""       }       // Add more patterns and their metadata endpoints as needed   ] };",unknown,2
b9e8f8cf-ff05-458b-b696-f25d8ecf793a,2ae82a86-fd0a-53d5-b5ff-523bac6df11a,"{   ""@context"": ""https://schema.org"",   ""name"": ""Sweet Dreams Bakery"",   ""address"": {     ""@type"": ""PostalAddress"",     ""streetAddress"": ""123 Main Street"",     ""addressLocality"": ""San Francisco"",     ""addressRegion"": ""CA"",     ""postalCode"": ""94105"",     ""addressCountry"": ""US""   },   ""telephone"": ""+1-555-123-4567"",   ""email"": ""hello@sweetdreamsbakery.com"",   ""@type"": ""Bakery"",   ""image"": ""https://sweetdreamsbakery.com/logo.png"" }",unknown,1
d457f2e8-645f-45b6-bc54-5b8ce13b9677,1e9a3121-69ca-56a1-b25d-310fa1df06dc,"<?xml version=""1.0"" encoding=""UTF-8""?> <urlset xmlns=""http://www.sitemaps.org/schemas/sitemap/0.9"" xmlns:xhtml=""http://www.w3.org/1999/xhtml""> <url><loc>https://www.joycekettering.rocks/onboarding/</loc><lastmod>2024-07-12</lastmod><changefreq>monthly</changefreq><priority>0.5</priority><xhtml:link rel=""alternate"" hreflang=""en"" href=""https://www.joycekettering.rocks/onboarding/"" /></url> <url><loc>https://www.joycekettering.rocks/post_login_page/</loc><lastmod>2024-07-12</lastmod><changefreq>monthly</changefreq><priority>0.5</priority><xhtml:link rel=""alternate"" hreflang=""en"" href=""https://www.joycekettering.rocks/post_login_page/"" /></url> <url><loc>https://www.joycekettering.rocks/new-password/</loc><lastmod>2024-07-12</lastmod><changefreq>monthly</changefreq><priority>0.5</priority><xhtml:link rel=""alternate"" hreflang=""en"" href=""https://www.joycekettering.rocks/new-password/"" /></url> <url><loc>https://www.joycekettering.rocks/forgot-password/</loc><lastmod>2024-07-12</lastmod><changefreq>monthly</changefreq><priority>0.5</priority><xhtml:link rel=""alternate"" hreflang=""en"" href=""https://www.joycekettering.rocks/forgot-password/"" /></url> </urlset>",unknown,1
69407ad3-20b3-42ef-bff2-3bee09fa24f5,cccdc5c4-72cb-5f54-b6e9-cd47eb19a1a0,"return [     {""key"":""favorite_joke"", ""value"":""something about an elephant""},     {""key"":""favorite_chocolate"", ""value"":""dark""} ]",unknown,1
3859d2cf-3b8e-4875-9038-5866352f40f5,2cf6ab7f-25a5-5623-b9bc-a4f5194d0efa,"const xanoBaseUrl = 'https://xc0b-vcze-d4we.n7.xano.io' // Edit this variable to match your Xano instance subdomain let table = base.getTable('property')  let config = input.config() let recordId = config.updatedRecordId  let record = await table.selectRecordAsync(recordId, {fields: table.fields})  let images = record.getCellValue('images') // Update this value to match your image/file attachment column let imagesUrlCdn = []  for (let image of images) {     let imageUrl = image.url     let result = await fetch(xanoBaseUrl + '/api:SJOHbPGi/upload/image', { // Update this path to match your Xano upload file endpoint         method: 'POST',         headers: {             'Accept': 'application/json',             'Content-Type': 'application/json'         },         body: JSON.stringify({'content': imageUrl})     })     let response = await result.json()     let imageUrlCdn = xanoBaseUrl + response.path     imagesUrlCdn.push(imageUrlCdn) }  await table.updateRecordAsync(record, {     'images_urls': imagesUrlCdn.join() // Update the key to match your newsly created URL column })",unknown,1
8c947152-fea0-41b1-80cd-53b4d6ffe19d,970f5cb1-2dd6-55e6-8507-8ac8b920bdf8,"return [{     label: 'rental', // name of the data set     data: [65, 59, 80, 0, 10, 105, 40], // values of items in the rental data set     fill: false, // if we add a color fill or not     borderColor: '#4BC0C0', // color of the line and legend border     backgroundColor: '#4BC0C0', // background color of the legend     tension: 0 // how rounded the line is   }, {     label: 'purchase',     data: [55, 69, 115, 0, 40, 75, 30],     fill: false,     borderColor: '#FF6384',     backgroundColor: '#FF6384',     tension: 0   }]",unknown,1
1fd6ab66-cc6e-49b8-a2ac-5b9f9a984b6f,970f5cb1-2dd6-55e6-8507-8ac8b920bdf8,"return {    maintainAspectRatio: false, // to keep the height of the graph defined in the ""Styles"" tab   plugins: {     legend: {       display: true, // change to false if you want to hide the legend       position: ""top"", // choose where you want to display the legend       maxHeight: 100%, // to set a maximum height on the chart       labels: {         boxWidth: 10, // change the width of the label         usePointStyle: true // display a rounded label instead of rectangle       },     },   } }",unknown,2
b2748910-9045-43bf-9124-bbae6c2c2062,9787f30d-49ee-5e96-9262-bf19f0dc19e9,"return [   { user: ""jane"", age: 28, active: true },   { user: ""barney"", age: 25, active: true },   { user: ""fred"", age: 40, active: false }, ];",unknown,1
4237ab5a-ec90-4814-bd89-e72c4fb3e03e,e86d302c-22bd-5c8a-86b3-d369cb70d4a5,"Country,Population (Millions),Area (Square Kilometers) United States,331.4,9,525,067 Canada,37.8,9,984,670 Brazil,212.6,8,515,767 Australia,25.8,7,692,024 China,1443.7,9,596,961 India,1393.4,3,287,263 Russia,145.9,17,125,191 United Kingdom,67.1,242,495 Germany,83.1,357,022 France,67.1,551,695",unknown,1
d36e7031-718a-4366-b7c9-dbe1c29ef9f1,cd278613-3a7b-5eb3-bd51-aeecddaef2ea,"return [     {""key"":""title"",""value"":""Unforgettable""}, {""key"":""artist"",""value"":""Nat King Cole""},     {""key"":""artwork"",""value"":[       {         src: ""https://dummyimage.com/192x192"",         sizes: ""192x192"",         type: ""image/png"",       },       {         src: ""https://dummyimage.com/256x256"",         sizes: ""256x256"",         type: ""image/png"",       }     ]} ]",unknown,1
9a825a8c-fc6b-479a-8240-ca12b4bd3206,5c8fdfb5-a1c7-5977-9283-ed812fd658d9,"{ 	""message"": ""Fetching data"",    //Progress message 	""status"": ""deploying"",    //Status of the deployment. Can be : deploying / deployed / failed 	""version"": 33,    //Version of current publish 	""createdAt"": ""2022-12-12T16:13:47.142Z""    //Date of creation }",unknown,1
70e34318-c5a9-4512-a524-44e2c7fa08f1,5c8fdfb5-a1c7-5977-9283-ed812fd658d9,"{ 	""message"": ""Fetching data"",    //Progress message 	""status"": ""deploying"",    //Status of the deployment. Can be : deploying / deployed / failed 	""environment"": ""production"",    //Target environment 	""version"": 33,    //Version of current publish 	""logs"": ""deploy logs"",    //Full logs of the deployment 	""rawZip"": true,    //rawZip option entered on deploy start     ""builtZip"": true,    //builtZip option entered on deploy start     ""githubEnabled"": false,    //githubEnabled option entered on deploy start 	""createdAt"": ""2022-12-12T16:13:47.142Z""    //Date of creation }",unknown,2
f9d381a2-a61e-4317-9851-40cc824297a8,5c8fdfb5-a1c7-5977-9283-ed812fd658d9,"{ 	""success"": true,    //Success, can be `true` or `false` }",unknown,3
8c4feded-3ad6-48a5-bab7-a64a309b4324,848c11f5-c851-520c-8e2a-618e66cf1df2,"1. Start the publication of a project with ""builtZip"" set to true.  2. Store the version provided by the previous request  3. While the project is publishing, check the publication status of a project. The publication is done when the progress is 100 and status is ""published"".  6. Download project files ZIP by version using the version provided in the start publication step  7. Save the downloaded ZIP file  8. Extract the download zip file to your weweb-server storage at the right place (defined by FILES_PATH)  9. Activate the published version in you weweb-server using the version provided in the start publication step",unknown,1
604bd191-ce95-44fb-8389-ec42f5cc4552,a15ae96b-1653-578c-b0b1-e19f65ed29d5,"Create a line chart component using Highcharts that shows customer satisfaction data over time. Include properties for line color, chart title, and animation speed.",unknown,1
4b6e8f99-17e7-47b9-8cdc-c38c5085be4a,a15ae96b-1653-578c-b0b1-e19f65ed29d5,"Create a skeleton loader component with properties for base color, wave color, animation speed, and shape (rectangle or circle). Make sure it has a background fill to cover content beneath it.",unknown,2
d415d75f-8a32-4847-b349-a2321beaaa24,9e97e78b-e075-50d9-98b1-acf83e5e8e53,Create a custom progress bar with properties for: - Progress value (0-100) - Bar color - Background color - Border radius - Animation speed,unknown,1
ff5aae5a-eafe-4ad7-b133-6f695a5afa7d,c0eedf30-a319-5374-8713-a45c809a80e1,Create a custom image carousel with workflow triggers for: - On image change - On image click - When carousel reaches the end,unknown,1
e54b4e8f-f17c-4425-9e94-f8ebd939d74d,482cea70-5f8a-5a42-aae9-efe4400eface,Create a custom map component with actions for: - Center on specific coordinates - Change zoom level - Toggle point of interest visibility,unknown,1
bbbb785d-db16-4384-92e7-2dd0ef3bedce,b25f1885-ba24-52f9-bf15-90832d1436e6,Create a date range picker that exposes variables for: - Selected start date - Selected end date - Number of days in selection,unknown,1
fe2b4092-3588-4b8a-97b5-810e2c1cf85e,9911ac56-a90a-5e5e-a1ad-3cd1acae75ba,"SELECT CustomerName, City FROM Customers;",unknown,1
3d427e12-8f7f-4f56-a670-178957776810,6e69026b-af9a-52d6-ae05-c19401c706f3,"CREATE OR REPLACE FUNCTION get_user_activity_stats(user_id INT) RETURNS TABLE(logins INT, posts INT, comments INT) AS $$ BEGIN     RETURN QUERY     SELECT         (SELECT COUNT(*) FROM logins WHERE user_id = user_id AND login_date >= NOW() - INTERVAL '30 days') AS logins,         (SELECT COUNT(*) FROM posts WHERE user_id = user_id AND post_date >= NOW() - INTERVAL '30 days') AS posts,         (SELECT COUNT(*) FROM comments WHERE user_id = user_id AND comment_date >= NOW() - INTERVAL '30 days') AS comments; END; $$ LANGUAGE plpgsq",unknown,1
fc7873c3-3ab0-453e-bebe-2daad4eb01b7,6e69026b-af9a-52d6-ae05-c19401c706f3,CREATE OR REPLACE FUNCTION get_user_activity_stats(user_id INT),unknown,2
f963e7ec-e13a-4112-9a39-3a6a340f1bdc,6e69026b-af9a-52d6-ae05-c19401c706f3,"RETURNS TABLE(logins INT, posts INT, comments INT) AS $$",unknown,3
c8e58aef-421b-47d8-b947-abdad18f3388,6e69026b-af9a-52d6-ae05-c19401c706f3,BEGIN     RETURN QUERY,unknown,4
6e173d2b-73d8-4230-b174-0d306fd5050d,6e69026b-af9a-52d6-ae05-c19401c706f3,"(SELECT COUNT(*) FROM logins WHERE user_id = user_id AND login_date >= NOW() - INTERVAL '30 days') AS logins,",unknown,5
8a1440d9-0c8d-4788-98ea-6402e3ad6564,6e69026b-af9a-52d6-ae05-c19401c706f3,"(SELECT COUNT(*) FROM posts WHERE user_id = user_id AND post_date >= NOW() - INTERVAL '30 days') AS posts,",unknown,6
81b8c088-ef8c-4b9e-b43d-693a00ebfbc9,6e69026b-af9a-52d6-ae05-c19401c706f3,(SELECT COUNT(*) FROM comments WHERE user_id = user_id AND comment_date >= NOW() - INTERVAL '30 days') AS comments;,unknown,7
7f95abd2-b3ec-41fb-b852-5f94420e890a,6e69026b-af9a-52d6-ae05-c19401c706f3,END; $$ LANGUAGE plpgsql;,unknown,8
68d24759-49ea-4f61-84b1-f7ea9e8f7ab3,6e69026b-af9a-52d6-ae05-c19401c706f3,"-- Stats for User 123 SELECT     (SELECT COUNT(*) FROM logins WHERE user_id = 123 AND login_date >= NOW() - INTERVAL '30 days') AS logins,     (SELECT COUNT(*) FROM posts WHERE user_id = 123 AND post_date >= NOW() - INTERVAL '30 days') AS posts,     (SELECT COUNT(*) FROM comments WHERE user_id = 123 AND comment_date >= NOW() - INTERVAL '30 days') AS comments;  -- Stats for User 456 SELECT     (SELECT COUNT(*) FROM logins WHERE user_id = 456 AND login_date >= NOW() - INTERVAL '30 days') AS logins,     (SELECT COUNT(*) FROM posts WHERE user_id = 456 AND post_date >= NOW() - INTERVAL '30 days') AS posts,     (SELECT COUNT(*) FROM comments WHERE user_id = 456 AND comment_date >= NOW() - INTERVAL '30 days') AS comments;  -- Stats for User 789 SELECT     (SELECT COUNT(*) FROM logins WHERE user_id = 789 AND login_date >= NOW() - INTERVAL '30 days') AS logins,     (SELECT COUNT(*) FROM posts WHERE user_id = 789 AND post_date >= NOW() - INTERVAL '30 days') AS posts,     (SELECT COUNT(*) FROM comments WHERE user_id = 789 AND comment_date >= NOW() - INTERVAL '30 days') AS comments;",unknown,9
bf0e1d0a-2e02-49b3-b3e0-3d29fcfa4f3c,cc27ad3d-aeaa-5961-a23b-1d637fb0160c,"SELECT CustomerName, City FROM Customers;",unknown,1
3dd5b664-6583-4d40-9ddb-91cf4b9ecdb6,528180cd-bd98-5ca6-ba8f-420e5a0e196c,"// At the top of your edge function file (index.ts): const corsHeaders = {   'Access-Control-Allow-Origin': '*',   'Access-Control-Allow-Headers': 'authorization, content-type' } //Inside your edge function's response handler (where you return data to the frontend), modify your response to include these CORS headers:  // This is where you modify the response to include CORS headers return new Response(JSON.stringify(data), {     headers: { ...corsHeaders, 'Content-Type': 'application/json' } })",unknown,1
84c04a9d-2551-45c1-9fd7-5f8403aa0cc2,6bdfe14f-a1e3-57e1-8021-d33cfb20aab6,├── When: invalid email │     └── Then: Set specific error message ├── When: duplicate entry │     └── Then: Set duplicate error message └── Default Case:       └── Set generic error message,unknown,1
